0.54864,0.047979,0.013566,0.022265,-0.012198,0.99527,-0.093744
0.5486,0.047815,0.013613,0.02234,-0.011671,0.99533,-0.093195
0.54855,0.047682,0.013667,0.022367,-0.011051,0.99539,-0.092573
0.54847,0.047573,0.013723,0.022329,-0.010332,0.99547,-0.091888
0.54836,0.047515,0.013793,0.022134,-0.0092832,0.99556,-0.090968
0.54823,0.047487,0.013873,0.02191,-0.0081496,0.99567,-0.089983
0.54808,0.047485,0.013973,0.021684,-0.0069316,0.99578,-0.088933
0.5479,0.047511,0.014095,0.021473,-0.005633,0.99589,-0.087811
0.54771,0.047562,0.014231,0.021253,-0.0042866,0.99601,-0.086625
0.54748,0.047625,0.014427,0.021105,-0.0028167,0.99613,-0.085327
0.54725,0.047692,0.014622,0.020927,-0.001407,0.99624,-0.084049
0.547,0.047759,0.014835,0.020786,-5.6324e-05,0.99635,-0.082793
0.54675,0.04782,0.015065,0.020698,0.0012058,0.99645,-0.081586
0.54649,0.047878,0.015305,0.020636,0.0023641,0.99655,-0.080409
0.5462,0.047898,0.015603,0.020664,0.0033317,0.99663,-0.079317
0.54591,0.047906,0.015907,0.020721,0.004162,0.99671,-0.078285
0.54562,0.047908,0.016228,0.020855,0.004894,0.99678,-0.0773
0.54531,0.047915,0.016565,0.021042,0.0055231,0.99685,-0.076326
0.545,0.04792,0.016911,0.021258,0.0060975,0.99691,-0.075376
0.54465,0.047928,0.017298,0.021489,0.0066793,0.99698,-0.074359
0.54428,0.047944,0.017694,0.021753,0.0072357,0.99704,-0.073352
0.54391,0.047967,0.0181,0.022029,0.0077942,0.9971,-0.072362
0.54353,0.048001,0.018525,0.022355,0.0083658,0.99716,-0.071375
0.54313,0.048046,0.018956,0.022667,0.0089235,0.99722,-0.070385
0.54266,0.048117,0.019452,0.023031,0.0096559,0.99729,-0.069264
0.54216,0.048214,0.019957,0.023397,0.010372,0.99735,-0.06808
0.54165,0.048334,0.020468,0.023778,0.011099,0.99742,-0.066857
0.5411,0.04848,0.02098,0.024123,0.011907,0.99748,-0.065583
0.54052,0.048655,0.021508,0.024498,0.012656,0.99755,-0.06427
0.53982,0.048873,0.022086,0.024865,0.01343,0.99763,-0.062813
0.5391,0.0491,0.022674,0.025284,0.01412,0.9977,-0.061363
0.53833,0.049351,0.023264,0.02574,0.014704,0.99777,-0.059863
0.53752,0.049657,0.02385,0.026238,0.015404,0.99784,-0.058139
0.53667,0.049977,0.02445,0.026798,0.015971,0.99792,-0.056409
0.53565,0.050333,0.025126,0.027499,0.016384,0.998,-0.054559
0.53461,0.050695,0.025829,0.028322,0.01664,0.99807,-0.052728
0.53353,0.051067,0.026538,0.029187,0.016828,0.99814,-0.050902
0.53242,0.051436,0.027251,0.03008,0.016937,0.9982,-0.049115
0.53122,0.051885,0.02797,0.030931,0.017035,0.99827,-0.047064
0.52985,0.052345,0.028785,0.03205,0.016966,0.99833,-0.044976
0.52847,0.05282,0.029586,0.03317,0.016977,0.99838,-0.042899
0.52707,0.053266,0.030383,0.034297,0.016916,0.99843,-0.04093
0.52566,0.053694,0.031169,0.035403,0.016776,0.99847,-0.039038
0.52423,0.054091,0.031935,0.036463,0.016517,0.9985,-0.037255
0.52265,0.054451,0.032769,0.037669,0.016096,0.99853,-0.035571
0.52108,0.054774,0.033599,0.038901,0.015543,0.99854,-0.034002
0.51953,0.05506,0.034427,0.040139,0.014884,0.99855,-0.032557
0.518,0.055302,0.035274,0.041484,0.014136,0.99855,-0.031263
0.51649,0.055517,0.03613,0.042889,0.013378,0.99854,-0.030028
0.51488,0.055691,0.037188,0.045013,0.012369,0.99849,-0.028967
0.5133,0.055853,0.038225,0.047044,0.011436,0.99844,-0.027914
0.51175,0.055976,0.039266,0.049097,0.010447,0.99837,-0.026986
0.51021,0.0561,0.040276,0.051013,0.0095312,0.99831,-0.026017
0.5087,0.056182,0.041273,0.052862,0.0085718,0.99825,-0.025094
0.50708,0.056265,0.042328,0.054721,0.0077165,0.99818,-0.02403
0.50549,0.056338,0.043362,0.056514,0.0068693,0.99811,-0.023002
0.50394,0.056343,0.044374,0.058186,0.0058806,0.99804,-0.022241
