0.71632,0.6777,0.18099,0.048735,0.17026,0.97423,-0.13968
0.71289,0.67576,0.18244,0.049724,0.17166,0.97413,-0.13829
0.70848,0.67335,0.18429,0.050927,0.17341,0.97402,-0.13643
0.70468,0.67148,0.18588,0.05194,0.17495,0.97394,-0.13463
0.70037,0.66945,0.18767,0.052995,0.17682,0.97385,-0.13246
0.69557,0.66731,0.18964,0.054149,0.17917,0.97371,-0.12983
0.69132,0.66552,0.19135,0.054994,0.1814,0.97358,-0.12734
0.68762,0.66406,0.19279,0.055631,0.18346,0.97345,-0.12507
0.68304,0.66238,0.1945,0.056207,0.18612,0.97329,-0.12212
0.67847,0.6608,0.19613,0.056728,0.18878,0.97313,-0.11903
0.67395,0.6593,0.19769,0.057142,0.19138,0.97298,-0.11588
0.66948,0.6579,0.19917,0.057427,0.19389,0.97283,-0.1127
0.66505,0.65654,0.20054,0.057615,0.1967,0.97262,-0.10955
0.66031,0.65519,0.20189,0.057743,0.19951,0.97243,-0.106
0.65561,0.65387,0.20314,0.057741,0.20232,0.97223,-0.10248
0.65102,0.65261,0.20429,0.057656,0.20495,0.97204,-0.099035
0.6459,0.65124,0.20549,0.05748,0.2078,0.97183,-0.095184
0.642,0.65024,0.20633,0.057316,0.20988,0.97168,-0.092251
0.63664,0.64885,0.20731,0.056944,0.21299,0.97139,-0.088262
0.63249,0.64781,0.20796,0.056596,0.21521,0.9712,-0.085176
0.62789,0.64666,0.20862,0.056191,0.2175,0.971,-0.081799
0.62336,0.64556,0.20918,0.055816,0.21951,0.97085,-0.078458
0.61891,0.6445,0.20963,0.055419,0.22122,0.97074,-0.07523
0.61417,0.6434,0.20994,0.054993,0.22255,0.97072,-0.071819
0.60949,0.64236,0.21016,0.054568,0.22322,0.97083,-0.068435
0.60497,0.64138,0.21024,0.053985,0.22365,0.97099,-0.065193
0.60041,0.64056,0.2102,0.053425,0.22405,0.97115,-0.061796
0.59591,0.6398,0.21004,0.052699,0.2245,0.9713,-0.058372
0.59116,0.63911,0.20961,0.051473,0.22527,0.9714,-0.054625
0.58654,0.63845,0.20906,0.049972,0.22645,0.9714,-0.050988
0.58195,0.63792,0.20839,0.048334,0.22753,0.97142,-0.047191
0.57693,0.63735,0.20748,0.046101,0.22914,0.97135,-0.043038
