-0.10641,-1.4114,-5.0921,-0.12238,-0.098448,0.22905
-0.08352,-1.403,-5.1074,-0.12282,-0.098603,0.22904
-0.089909,-1.4002,-5.1696,-0.12131,-0.099133,0.22905
-0.077848,-1.3858,-5.1021,-0.12074,-0.098429,0.22935
-0.070478,-1.3993,-5.1234,-0.12137,-0.098904,0.22904
-0.048263,-1.4084,-5.1622,-0.11943,-0.099274,0.22887
-0.064248,-1.3676,-5.1155,-0.12072,-0.099161,0.22897
-0.06894,-1.3697,-5.1778,-0.12045,-0.099199,0.22898
-0.034893,-1.3959,-5.1248,-0.11887,-0.099555,0.22922
-0.045056,-1.3923,-5.1395,-0.11914,-0.099561,0.22907
-0.032172,-1.3764,-5.1017,-0.12004,-0.099599,0.22941
-0.027336,-1.3676,-5.1479,-0.1184,-0.1,0.22921
-0.084044,-1.3497,-5.1712,-0.11961,-0.099538,0.22932
-0.035078,-1.3629,-5.1395,-0.11844,-0.099892,0.22903
-0.052589,-1.346,-5.1405,-0.11957,-0.099629,0.22936
-0.066868,-1.3584,-5.1006,-0.12005,-0.099834,0.22926
-0.019399,-1.3864,-5.1249,-0.11863,-0.099945,0.22929
-0.027153,-1.395,-5.2096,-0.11931,-0.099975,0.22922
-0.033738,-1.3632,-5.1637,-0.11874,-0.099375,0.22914
-0.051641,-1.3832,-5.1254,-0.11869,-0.099008,0.22923
-0.019308,-1.3693,-5.1579,-0.11857,-0.099184,0.22955
-0.025299,-1.3395,-5.1803,-0.11779,-0.09951,0.22929
-0.025251,-1.3572,-5.2337,-0.11779,-0.099686,0.22912
-0.064909,-1.3162,-5.1482,-0.11999,-0.09957,0.22936
-0.058287,-1.3353,-5.2033,-0.11904,-0.099384,0.22939
-0.059521,-1.3181,-5.1429,-0.11807,-0.099135,0.22964
-0.068749,-1.2869,-5.1519,-0.11759,-0.098819,0.2298
-0.066166,-1.2711,-5.2215,-0.11701,-0.09882,0.22963
-0.066273,-1.2662,-5.1513,-0.11703,-0.099224,0.22968
-0.032758,-1.2732,-5.2282,-0.11634,-0.099932,0.22954
-0.032152,-1.2787,-5.1984,-0.11743,-0.099519,0.22988
-0.011332,-1.2838,-5.2436,-0.1159,-0.10006,0.22946
-0.02728,-1.2887,-5.2746,-0.11744,-0.099865,0.22959
-0.073847,-1.2889,-5.1972,-0.11798,-0.099179,0.22963
-0.07914,-1.3023,-5.2063,-0.11795,-0.098514,0.22982
-0.10521,-1.3087,-5.2742,-0.11981,-0.098059,0.22942
-0.088607,-1.3177,-5.2594,-0.11928,-0.098103,0.22954
-0.1002,-1.292,-5.2523,-0.11839,-0.097939,0.22955
-0.11455,-1.3193,-5.2605,-0.11975,-0.097626,0.2298
-0.10206,-1.3309,-5.2443,-0.11999,-0.097652,0.22966
-0.084484,-1.3057,-5.2528,-0.11843,-0.098208,0.22976
-0.027622,-1.3281,-5.2441,-0.118,-0.098776,0.22954
-0.049207,-1.3076,-5.2914,-0.11814,-0.098852,0.22978
-0.02928,-1.3188,-5.2592,-0.11673,-0.099089,0.22935
-0.0623,-1.3198,-5.268,-0.11809,-0.098745,0.22975
-0.057033,-1.2896,-5.2141,-0.11821,-0.098747,0.22985
