0.47108,-0.57569,0.011964,0.028497,0.065533,0.99645,0.044416
0.47053,-0.5758,0.012081,0.028574,0.064994,0.99647,0.044711
0.46998,-0.57589,0.012199,0.028692,0.064366,0.9965,0.04503
0.46939,-0.57595,0.012327,0.028832,0.063603,0.99653,0.045343
0.4688,-0.57597,0.012455,0.02895,0.062795,0.99656,0.045695
0.46821,-0.57596,0.01258,0.02904,0.062004,0.99659,0.046128
0.46764,-0.57593,0.012713,0.029142,0.061235,0.99661,0.046619
0.46702,-0.57585,0.012909,0.029388,0.060385,0.99662,0.047343
0.46642,-0.57575,0.013124,0.029671,0.059579,0.99662,0.048148
0.46583,-0.57564,0.013358,0.029998,0.058801,0.99662,0.048984
0.46526,-0.57552,0.013614,0.030388,0.058053,0.99661,0.049833
0.4647,-0.57538,0.013887,0.030809,0.057355,0.99659,0.050723
0.46414,-0.57525,0.014176,0.031236,0.056639,0.99657,0.051615
0.46357,-0.57512,0.014507,0.031697,0.055945,0.99655,0.05256
0.46301,-0.57501,0.014853,0.032185,0.055295,0.99652,0.053393
0.46246,-0.57492,0.015209,0.032703,0.054682,0.9965,0.054197
0.46193,-0.57485,0.015582,0.033268,0.054101,0.99647,0.054965
0.4614,-0.5748,0.015968,0.033871,0.053534,0.99643,0.055715
0.46084,-0.57476,0.016403,0.03451,0.052928,0.99639,0.056639
0.4603,-0.57475,0.016843,0.035172,0.052338,0.99635,0.057556
0.45976,-0.57475,0.017287,0.035846,0.051749,0.9963,0.058444
0.45924,-0.57481,0.01775,0.036465,0.050828,0.99628,0.05919
0.4587,-0.57493,0.018241,0.037147,0.049826,0.99628,0.059771
0.45816,-0.57506,0.018724,0.037842,0.048871,0.99626,0.060356
0.45762,-0.57519,0.019191,0.038519,0.047989,0.99624,0.060971
0.45709,-0.57533,0.019647,0.039175,0.047136,0.99622,0.06159
0.45657,-0.57548,0.020094,0.039806,0.046276,0.99619,0.062246
0.45599,-0.57562,0.020565,0.040498,0.045424,0.99615,0.06306
0.45541,-0.57574,0.021024,0.041159,0.04459,0.99611,0.063945
0.45482,-0.57588,0.021471,0.041781,0.043828,0.99606,0.064798
0.45425,-0.57603,0.021917,0.042398,0.043057,0.99601,0.065616
0.45373,-0.57619,0.022343,0.042975,0.042343,0.99597,0.066358
0.45315,-0.57638,0.02279,0.043574,0.041612,0.99592,0.067177
0.45255,-0.5766,0.023221,0.044087,0.040865,0.99588,0.067964
0.45194,-0.57681,0.02365,0.04457,0.040175,0.99583,0.068773
0.45132,-0.57704,0.024095,0.045106,0.039544,0.99578,0.069494
0.45071,-0.57728,0.024543,0.045651,0.038937,0.99572,0.070278
0.45002,-0.57755,0.025054,0.046297,0.038343,0.99566,0.071037
0.44932,-0.57783,0.025575,0.046954,0.037775,0.9956,0.071746
0.44861,-0.57813,0.026102,0.047647,0.037216,0.99555,0.072243
0.44789,-0.57843,0.026623,0.048289,0.036715,0.99551,0.072666
0.44716,-0.57873,0.027138,0.048918,0.036245,0.99547,0.073091
0.44634,-0.57904,0.027674,0.049462,0.035839,0.99542,0.073587
0.44549,-0.57933,0.028205,0.049978,0.035457,0.99537,0.074085
0.44464,-0.57962,0.028728,0.050459,0.035123,0.99532,0.074546
0.44377,-0.5799,0.029243,0.05086,0.034838,0.99527,0.075021
0.44288,-0.58016,0.029751,0.051234,0.034602,0.99523,0.075501
0.44198,-0.58041,0.030257,0.051588,0.034426,0.99518,0.075989
0.44097,-0.58067,0.030798,0.051875,0.034331,0.99513,0.07646
0.43993,-0.58092,0.031343,0.052125,0.034281,0.99508,0.076917
0.43887,-0.58116,0.031892,0.052382,0.03426,0.99504,0.077365
0.43781,-0.5814,0.032449,0.052657,0.034226,0.995,0.077711
0.43672,-0.58161,0.033,0.052887,0.03424,0.99495,0.078079
0.43549,-0.58184,0.033592,0.053115,0.034227,0.99492,0.078371
