0.55629,0.041043,0.11285,0.15271,-0.023198,0.96595,-0.20757
0.55636,0.040207,0.11276,0.15273,-0.023467,0.96584,-0.20804
0.55644,0.039281,0.11269,0.15275,-0.023689,0.96572,-0.20854
0.55655,0.038318,0.11265,0.15284,-0.023911,0.96558,-0.20909
0.55667,0.037348,0.11263,0.15299,-0.024099,0.96544,-0.20961
0.5568,0.036358,0.11264,0.15316,-0.02432,0.96529,-0.21016
0.55694,0.035353,0.11266,0.15334,-0.024525,0.96513,-0.21073
0.55711,0.034238,0.1127,0.15352,-0.0247,0.96497,-0.21133
0.55729,0.033108,0.11276,0.15375,-0.024873,0.96479,-0.21193
0.55748,0.031965,0.11283,0.15401,-0.025031,0.96461,-0.21255
0.55768,0.030811,0.11291,0.15431,-0.0252,0.96442,-0.21317
0.55791,0.029607,0.113,0.15462,-0.02548,0.96418,-0.214
0.55818,0.02828,0.1131,0.15494,-0.02577,0.96392,-0.21489
0.55845,0.02694,0.11321,0.15529,-0.026056,0.96367,-0.21575
0.55871,0.025617,0.11333,0.15566,-0.026292,0.96342,-0.21654
0.55897,0.024286,0.11345,0.15606,-0.026495,0.96318,-0.21732
0.55924,0.022954,0.11357,0.15649,-0.026724,0.96293,-0.21807
0.55953,0.021513,0.11368,0.15688,-0.026899,0.96269,-0.21883
0.55981,0.020065,0.1138,0.15726,-0.027066,0.96247,-0.21954
0.56009,0.01863,0.11391,0.15766,-0.027232,0.96224,-0.2202
0.56036,0.017194,0.11402,0.15806,-0.027409,0.96202,-0.22087
0.56063,0.015755,0.11412,0.15846,-0.027588,0.96179,-0.22155
0.56091,0.014183,0.1142,0.15885,-0.027838,0.96156,-0.22226
0.56118,0.012612,0.11428,0.15928,-0.02814,0.96131,-0.22297
0.56144,0.011046,0.11436,0.15975,-0.028457,0.96106,-0.22366
0.5617,0.0094793,0.11443,0.16029,-0.028818,0.96074,-0.22461
0.56196,0.0078952,0.11451,0.16089,-0.029283,0.9604,-0.22558
0.56219,0.0062104,0.11458,0.16152,-0.029803,0.96006,-0.22653
0.56239,0.0045472,0.11465,0.16217,-0.030353,0.95972,-0.22739
0.56255,0.0029017,0.11474,0.1629,-0.030963,0.95939,-0.22821
0.56269,0.0012786,0.11482,0.16366,-0.03158,0.95905,-0.22898
0.56277,-0.00029556,0.11491,0.16446,-0.032191,0.95874,-0.22963
0.56279,-0.0019625,0.115,0.16522,-0.032884,0.95844,-0.23025
0.56276,-0.0036168,0.11509,0.16598,-0.033503,0.95815,-0.23082
0.56266,-0.0052201,0.11518,0.16671,-0.03409,0.95789,-0.23129
0.56251,-0.0067754,0.11527,0.16739,-0.034602,0.95767,-0.23164
0.56232,-0.0083101,0.11535,0.16795,-0.035056,0.95746,-0.23202
0.56201,-0.0099364,0.11546,0.16856,-0.03553,0.95727,-0.23231
0.56165,-0.011534,0.11558,0.16914,-0.035984,0.95709,-0.23255
0.56124,-0.013109,0.11572,0.1697,-0.036454,0.95691,-0.23279
0.56079,-0.014666,0.11586,0.17028,-0.03694,0.95673,-0.23303
0.56029,-0.016189,0.11605,0.17091,-0.03743,0.95655,-0.23322
0.55968,-0.017813,0.11628,0.17169,-0.037996,0.95634,-0.23345
0.55904,-0.019439,0.11655,0.1725,-0.038534,0.95611,-0.23369
0.55824,-0.020981,0.11688,0.17338,-0.038981,0.95594,-0.23366
0.55741,-0.022506,0.11724,0.17427,-0.039448,0.95575,-0.23368
0.55645,-0.024166,0.11765,0.17525,-0.039966,0.95553,-0.23378
0.55547,-0.025813,0.11807,0.17618,-0.040534,0.95529,-0.23395
0.55447,-0.027447,0.1185,0.17714,-0.041113,0.95503,-0.23419
0.55344,-0.029074,0.11895,0.1781,-0.041714,0.95475,-0.23449
0.55239,-0.030684,0.1194,0.17908,-0.042359,0.95447,-0.23479
0.55131,-0.03229,0.11984,0.17996,-0.042989,0.95419,-0.23514
0.55008,-0.034028,0.12034,0.18097,-0.043742,0.95385,-0.23561
0.54882,-0.035767,0.12084,0.18192,-0.04454,0.95352,-0.23606
0.54753,-0.037473,0.12134,0.18283,-0.045369,0.95319,-0.2365
0.54622,-0.039171,0.12184,0.18368,-0.04623,0.95288,-0.23695
0.54489,-0.040845,0.12232,0.18445,-0.047125,0.95256,-0.23744
0.5434,-0.042653,0.12286,0.1852,-0.048077,0.95223,-0.23802
0.54188,-0.044444,0.1234,0.18586,-0.048929,0.9519,-0.23865
0.54036,-0.046208,0.12394,0.18642,-0.049717,0.95158,-0.23931
0.53883,-0.047947,0.12449,0.18694,-0.050392,0.95127,-0.24001
0.53731,-0.04966,0.12507,0.18745,-0.050921,0.95096,-0.24073
0.53563,-0.051482,0.12571,0.1879,-0.051216,0.95064,-0.24157
0.53396,-0.053273,0.12638,0.18839,-0.051408,0.95031,-0.24245
0.53228,-0.055038,0.12707,0.18892,-0.051493,0.94998,-0.24332
0.5306,-0.056765,0.12777,0.18945,-0.051507,0.94965,-0.24418
