-0.052229,-1.4281,-5.0451,-0.12123,-0.10035,0.22929
-0.047645,-1.4172,-4.9925,-0.12069,-0.099942,0.22954
-0.053744,-1.3644,-4.9989,-0.12046,-0.10045,0.22928
-0.065661,-1.3997,-5.0175,-0.1201,-0.099771,0.22991
-0.067885,-1.3688,-4.9535,-0.12028,-0.099935,0.22945
-0.043884,-1.3969,-4.9764,-0.12051,-0.09988,0.22933
-0.067154,-1.4242,-4.9852,-0.1209,-0.099605,0.22966
-0.075674,-1.4146,-5.0534,-0.12127,-0.099799,0.2293
-0.089249,-1.4461,-5.0609,-0.12281,-0.099497,0.2294
-0.10882,-1.4401,-5,-0.12157,-0.098691,0.22937
-0.13023,-1.4443,-5.0006,-0.12222,-0.097991,0.22945
-0.13353,-1.423,-5.0166,-0.12137,-0.097897,0.22942
-0.097225,-1.3965,-5.024,-0.12105,-0.098768,0.22944
-0.10731,-1.4217,-5.0322,-0.12098,-0.098065,0.22938
-0.081031,-1.4477,-5.0403,-0.12007,-0.098318,0.22941
-0.13252,-1.4438,-5.0384,-0.12154,-0.098709,0.22932
-0.10875,-1.3986,-5.0771,-0.12182,-0.098593,0.22917
-0.10302,-1.4322,-5.061,-0.12248,-0.098707,0.22916
-0.10636,-1.434,-4.9998,-0.12122,-0.098704,0.22926
-0.081828,-1.4617,-5.0303,-0.12153,-0.098699,0.22914
-0.1015,-1.4686,-4.9989,-0.12248,-0.098644,0.22918
-0.099804,-1.5082,-5.0515,-0.12372,-0.099129,0.22907
-0.044819,-1.5034,-5.0581,-0.12187,-0.099735,0.22859
-0.023372,-1.5454,-5.0411,-0.12244,-0.10051,0.2285
-0.047581,-1.5228,-5.0411,-0.12375,-0.10033,0.22864
-0.046567,-1.5546,-5.0734,-0.12268,-0.099966,0.22875
-0.10879,-1.55,-5.0328,-0.12467,-0.09926,0.22843
-0.10334,-1.5675,-5.049,-0.12601,-0.098358,0.22851
-0.18465,-1.5417,-5.0199,-0.12426,-0.096791,0.22848
-0.18185,-1.5683,-5.0109,-0.12508,-0.096659,0.22826
-0.18797,-1.5528,-5.0503,-0.12517,-0.096824,0.22847
-0.16854,-1.5873,-5.1351,-0.12591,-0.09709,0.22846
-0.15824,-1.5298,-5.0658,-0.12437,-0.097675,0.22853
-0.1175,-1.5391,-5.0422,-0.12466,-0.097897,0.22846
