-0.091254,-1.6523,-4.7087,-0.12887,-0.099938,0.2298
-0.093298,-1.7012,-4.6782,-0.12989,-0.099243,0.22992
-0.10362,-1.7116,-4.686,-0.13103,-0.099356,0.23013
-0.097421,-1.7124,-4.693,-0.13066,-0.099446,0.2299
-0.10412,-1.7116,-4.7015,-0.13088,-0.099436,0.23012
-0.082231,-1.7226,-4.6782,-0.13067,-0.099356,0.23006
-0.09123,-1.6884,-4.6847,-0.12992,-0.1005,0.22997
-0.037798,-1.6757,-4.677,-0.12927,-0.10116,0.22997
0.030891,-1.6016,-4.7234,-0.12691,-0.10261,0.22984
0.036646,-1.5795,-4.7551,-0.1262,-0.10268,0.2299
0.032717,-1.5197,-4.8404,-0.12457,-0.10335,0.2298
0.015526,-1.5028,-4.8024,-0.12361,-0.1027,0.22972
0.009994,-1.4495,-4.8582,-0.1219,-0.10291,0.22994
0.054694,-1.4117,-4.7598,-0.12051,-0.10255,0.23018
0.053615,-1.4234,-4.9203,-0.12136,-0.10361,0.22995
0.08117,-1.3981,-4.9357,-0.12099,-0.10392,0.22987
0.061633,-1.3815,-4.8892,-0.121,-0.10402,0.22996
0.091819,-1.3883,-4.8829,-0.12083,-0.1037,0.23015
0.078114,-1.3528,-4.9291,-0.11993,-0.10435,0.23013
0.070364,-1.3357,-4.9093,-0.11853,-0.10333,0.23057
0.074826,-1.3012,-4.917,-0.11756,-0.10312,0.23032
0.036897,-1.2471,-4.9713,-0.11644,-0.1036,0.23034
0.079036,-1.1919,-4.9499,-0.11499,-0.10326,0.23041
0.05999,-1.1848,-4.9829,-0.11434,-0.10272,0.2307
0.073944,-1.1854,-4.989,-0.11539,-0.1033,0.23054
0.06554,-1.2363,-4.9575,-0.11433,-0.10305,0.2303
0.046097,-1.2663,-4.9265,-0.11705,-0.10317,0.23077
0.049091,-1.3111,-4.9801,-0.1187,-0.10301,0.23074
0.029389,-1.3645,-4.9708,-0.12006,-0.1027,0.23051
-0.016248,-1.4156,-4.9554,-0.12193,-0.10161,0.23059
0.003184,-1.4526,-4.8546,-0.12328,-0.10111,0.23066
-0.014616,-1.4993,-4.9075,-0.12473,-0.10116,0.23056
0.005895,-1.5145,-4.9221,-0.12485,-0.1017,0.23047
0.02221,-1.5049,-4.782,-0.12505,-0.10238,0.23058
0.017504,-1.4834,-4.8129,-0.12457,-0.10277,0.23056
0.054541,-1.5035,-4.7496,-0.12428,-0.10327,0.23032
0.040381,-1.5204,-4.7964,-0.12465,-0.10328,0.23048
