0.8878,0.25475,0.11187,0.10659,-0.019187,0.99234,0.059395
0.88662,0.25407,0.11205,0.10694,-0.019142,0.99231,0.059339
0.88543,0.2534,0.11227,0.10742,-0.01901,0.99227,0.059232
0.8841,0.25274,0.1126,0.10825,-0.018648,0.99219,0.059089
0.88276,0.25213,0.11298,0.10929,-0.018133,0.99209,0.058992
0.8814,0.25157,0.1134,0.11046,-0.017428,0.99198,0.058938
0.88002,0.25105,0.11385,0.11176,-0.016568,0.99185,0.05891
0.87864,0.2506,0.11434,0.11321,-0.015536,0.9917,0.058983
0.8771,0.25023,0.11492,0.11497,-0.013951,0.9915,0.05924
0.87554,0.24993,0.11551,0.11679,-0.012056,0.9913,0.059549
0.874,0.24972,0.11623,0.11907,-0.0097806,0.99102,0.060088
0.87246,0.24955,0.11695,0.12143,-0.0072144,0.99072,0.060653
0.8709,0.24945,0.11765,0.12372,-0.0044113,0.99041,0.061268
0.86925,0.24934,0.11846,0.12645,-0.00088969,0.99005,0.061753
0.8676,0.24925,0.11927,0.1293,0.002823,0.98965,0.062146
0.86595,0.24918,0.12007,0.13218,0.0066269,0.98923,0.062575
0.86433,0.24912,0.12087,0.13512,0.010261,0.98877,0.062983
0.86273,0.24902,0.12168,0.13812,0.013449,0.9883,0.063286
0.861,0.24897,0.12257,0.14169,0.016575,0.98769,0.064101
0.85927,0.24892,0.12343,0.1453,0.019501,0.98706,0.06497
0.85754,0.24886,0.12426,0.14886,0.022246,0.98641,0.065824
0.85582,0.24879,0.12501,0.15223,0.024884,0.98578,0.066616
0.85409,0.24873,0.12571,0.15549,0.027361,0.98515,0.067442
0.85215,0.24864,0.12631,0.15857,0.029672,0.98453,0.068299
0.85018,0.24854,0.12682,0.16138,0.03173,0.98396,0.069109
0.84817,0.24845,0.12722,0.16378,0.033675,0.98344,0.069911
0.84612,0.24835,0.12749,0.16561,0.03557,0.98302,0.070523
0.84404,0.2482,0.12761,0.16693,0.037543,0.9827,0.070884
0.84165,0.24795,0.12751,0.16731,0.039862,0.98257,0.070532
0.83918,0.24764,0.12726,0.16704,0.042475,0.98257,0.069658
0.83667,0.24729,0.12685,0.16626,0.045806,0.98265,0.068292
0.83409,0.24693,0.12622,0.16453,0.04943,0.98288,0.066622
0.83146,0.24651,0.12552,0.1624,0.053,0.98318,0.064609
0.82857,0.246,0.12465,0.15962,0.056495,0.98361,0.061942
0.82567,0.24546,0.12374,0.15665,0.05975,0.98407,0.059064
0.82282,0.24495,0.12283,0.1537,0.062668,0.98453,0.056159
0.81995,0.24446,0.1219,0.15076,0.065268,0.98498,0.053251
0.81714,0.24398,0.12094,0.14767,0.067815,0.98542,0.050333
0.81411,0.2436,0.11988,0.14444,0.070223,0.98587,0.04758
0.81111,0.24327,0.11879,0.14128,0.072641,0.98628,0.044987
0.80815,0.24301,0.11772,0.13832,0.074889,0.98663,0.042627
0.80523,0.24283,0.11669,0.13557,0.076859,0.98695,0.04057
0.80235,0.24268,0.11565,0.13287,0.078752,0.98724,0.0387
0.7993,0.24259,0.11459,0.13032,0.080594,0.98749,0.037081
0.7963,0.24251,0.11356,0.12791,0.082293,0.98772,0.035628
0.79335,0.24245,0.11257,0.12566,0.083901,0.98792,0.034319
0.79046,0.24238,0.11163,0.12352,0.085392,0.98811,0.033096
0.78765,0.24224,0.11074,0.1215,0.086708,0.98828,0.031828
0.78471,0.24195,0.10986,0.11955,0.087819,0.98847,0.030234
0.78183,0.24158,0.10905,0.11778,0.088684,0.98866,0.028587
0.77903,0.24113,0.10828,0.1161,0.089349,0.98885,0.026808
0.77632,0.24058,0.10757,0.11456,0.089668,0.98905,0.024861
0.77371,0.23993,0.10692,0.11312,0.089794,0.98925,0.022763
0.77095,0.23909,0.10629,0.11164,0.089594,0.98949,0.020303
0.76831,0.2382,0.10572,0.11029,0.08928,0.98972,0.017848
0.76569,0.23723,0.10519,0.10892,0.088923,0.98995,0.015213
0.76316,0.23623,0.10471,0.10758,0.088778,0.99014,0.012624
0.7607,0.23524,0.10428,0.10628,0.088872,0.9903,0.010107
