0.50562,-0.15159,0.0023756,0.014612,-0.0010146,0.99968,-0.02038
0.5046,-0.15229,0.0028531,0.015645,-0.0011098,0.99968,-0.019831
0.50357,-0.1532,0.0022168,0.011953,-0.0019794,0.99974,-0.019173
0.50243,-0.15414,0.0015849,0.0085236,-0.0025566,0.99979,-0.018553
0.50127,-0.15507,0.0010203,0.0052494,-0.0029571,0.99982,-0.017888
0.49997,-0.15578,0.0018915,0.0075637,-0.0027981,0.99982,-0.017109
0.49864,-0.15647,0.0027288,0.0096973,-0.0025731,0.99982,-0.0162
0.49712,-0.1572,0.0035788,0.011746,-0.0022855,0.99981,-0.015089
0.49558,-0.15788,0.0043772,0.013572,-0.0019404,0.99981,-0.013827
0.49404,-0.15855,0.0051242,0.015201,-0.0015805,0.9998,-0.01257
0.49248,-0.15918,0.0058244,0.016662,-0.0011259,0.9998,-0.011198
0.49091,-0.15977,0.0065077,0.018056,-0.00065104,0.99979,-0.0097205
0.48916,-0.16035,0.0071999,0.019315,-9.2772e-05,0.99978,-0.0079851
0.48743,-0.16088,0.0078528,0.020433,0.00045992,0.99977,-0.006223
0.48569,-0.16138,0.0084722,0.021426,0.0010443,0.99976,-0.0044206
0.48397,-0.16184,0.0090612,0.022331,0.0016329,0.99975,-0.0026136
0.48225,-0.16226,0.0096359,0.023167,0.0021947,0.99973,-0.00081259
0.48038,-0.16266,0.010219,0.023942,0.0027666,0.99971,0.0011327
0.47852,-0.16303,0.010774,0.024636,0.0032863,0.99969,0.0030524
0.47669,-0.16336,0.011318,0.025343,0.0036934,0.99966,0.004933
0.47487,-0.16366,0.011843,0.025984,0.0040259,0.99963,0.0067761
0.47308,-0.16391,0.012404,0.026803,0.0042797,0.99959,0.0085791
0.47115,-0.16409,0.012974,0.027557,0.0044382,0.99955,0.010593
0.46926,-0.16423,0.013529,0.028297,0.0045806,0.99951,0.012591
0.4674,-0.16433,0.014053,0.028942,0.0047201,0.99946,0.014497
0.46558,-0.16437,0.014559,0.02952,0.0048362,0.99942,0.016423
0.46377,-0.16436,0.015042,0.030048,0.0050556,0.99937,0.018372
0.46185,-0.16423,0.015519,0.030344,0.0051267,0.99932,0.020439
0.45996,-0.16408,0.015979,0.030625,0.0051248,0.99927,0.022366
0.45812,-0.16387,0.016412,0.030831,0.0051408,0.99922,0.024309
0.45631,-0.16361,0.016826,0.031027,0.0051098,0.99916,0.026227
0.45453,-0.16333,0.017214,0.031145,0.0050294,0.99911,0.028072
0.45262,-0.16293,0.017599,0.03117,0.0048545,0.99905,0.030016
0.45075,-0.16252,0.017966,0.031159,0.0046556,0.999,0.031818
0.44891,-0.1621,0.018298,0.03106,0.0044218,0.99894,0.033547
0.4471,-0.16165,0.018625,0.030993,0.0042033,0.99889,0.035236
0.44531,-0.16119,0.018934,0.030959,0.0038955,0.99884,0.03678
0.4434,-0.16069,0.019227,0.030872,0.0035227,0.99878,0.038282
0.44151,-0.16018,0.019508,0.030825,0.003113,0.99873,0.039701
0.43964,-0.15965,0.019748,0.030744,0.0028279,0.99868,0.04105
0.43781,-0.15915,0.019974,0.030653,0.0024203,0.99863,0.042228
