-0.094884,-1.3503,-4.4537,-0.12004,-0.099607,0.23278
-0.072104,-1.3925,-4.4626,-0.12092,-0.099868,0.23324
-0.05033,-1.3563,-4.4762,-0.12157,-0.10054,0.23293
-0.072624,-1.3962,-4.545,-0.12132,-0.10035,0.23265
-0.043618,-1.3954,-4.5077,-0.12176,-0.099723,0.23286
-0.05985,-1.3768,-4.5075,-0.12153,-0.099711,0.23279
-0.11481,-1.3813,-4.4469,-0.12121,-0.099024,0.23308
-0.1313,-1.3814,-4.4707,-0.12107,-0.098879,0.23318
-0.097647,-1.3606,-4.5159,-0.12095,-0.099819,0.23297
-0.050351,-1.4031,-4.5157,-0.12048,-0.09982,0.23282
-0.092702,-1.3953,-4.4933,-0.12155,-0.099615,0.23319
-0.05178,-1.3951,-4.5103,-0.11945,-0.099475,0.2332
-0.036822,-1.3874,-4.4879,-0.1193,-0.0992,0.23329
-0.072732,-1.3796,-4.5414,-0.12059,-0.099358,0.23334
-0.036681,-1.4224,-4.5396,-0.12012,-0.10006,0.23299
-0.075727,-1.4125,-4.4768,-0.12183,-0.10021,0.23315
-0.040526,-1.4171,-4.4468,-0.12194,-0.099674,0.23321
-0.054519,-1.4011,-4.4761,-0.12278,-0.10014,0.233
-0.01934,-1.4392,-4.5932,-0.12033,-0.10052,0.23292
-0.044772,-1.4235,-4.4702,-0.12184,-0.099901,0.2333
-0.055344,-1.3966,-4.4544,-0.1211,-0.1001,0.2332
-0.068044,-1.3961,-4.4946,-0.12103,-0.099148,0.23328
-0.097828,-1.372,-4.4876,-0.12053,-0.098705,0.23333
-0.088443,-1.3714,-4.5502,-0.11919,-0.098309,0.23314
-0.18986,-1.3497,-4.5215,-0.11986,-0.096086,0.23337
-0.25332,-1.3709,-4.4615,-0.11984,-0.094006,0.23346
-0.24837,-1.4049,-4.5217,-0.12095,-0.094027,0.23313
-0.24289,-1.3824,-4.4601,-0.12105,-0.094786,0.23348
-0.15146,-1.4458,-4.5798,-0.12313,-0.097508,0.23322
-0.088844,-1.4453,-4.5249,-0.1228,-0.098924,0.23333
-0.037418,-1.4455,-4.4998,-0.12247,-0.10069,0.23324
-0.006956,-1.4183,-4.5532,-0.12253,-0.10111,0.23303
-0.039806,-1.3446,-4.5137,-0.12102,-0.10097,0.23262
-0.050953,-1.3516,-4.5873,-0.11967,-0.10018,0.2332
-0.081118,-1.3318,-4.5954,-0.11832,-0.099805,0.23307
-0.038198,-1.3059,-4.6173,-0.11846,-0.10083,0.2329
0.01003,-1.3151,-4.6021,-0.1186,-0.10129,0.23304
0.036087,-1.3216,-4.6079,-0.11886,-0.10236,0.23283
0.093572,-1.3321,-4.668,-0.1196,-0.10414,0.23281
0.11048,-1.3048,-4.6291,-0.11891,-0.10391,0.23258
0.092141,-1.3296,-4.6624,-0.1172,-0.10311,0.23277
0.082569,-1.3,-4.6694,-0.11904,-0.10244,0.23259
0.016437,-1.3162,-4.5703,-0.11838,-0.1013,0.23283
0.020461,-1.3398,-4.6917,-0.12044,-0.10221,0.23261
0.04466,-1.3993,-4.6277,-0.12183,-0.1029,0.2325
0.074548,-1.4288,-4.6108,-0.12326,-0.1031,0.23234
0.029117,-1.4744,-4.5729,-0.12359,-0.10225,0.23251
-0.002399,-1.4976,-4.5714,-0.12395,-0.10173,0.23211
-0.025056,-1.525,-4.6256,-0.12591,-0.10135,0.23227
-0.024481,-1.5906,-4.5639,-0.12535,-0.10061,0.23215
-0.07813,-1.5188,-4.5574,-0.12625,-0.098653,0.23204
-0.18434,-1.5225,-4.552,-0.12543,-0.09623,0.23205
-0.15462,-1.4637,-4.5299,-0.12148,-0.096131,0.23176
-0.099059,-1.4119,-4.5217,-0.12229,-0.097627,0.232
-0.044236,-1.3849,-4.5203,-0.12062,-0.10031,0.23211
0.019104,-1.3548,-4.5725,-0.11981,-0.1022,0.23184
0.003812,-1.2699,-4.5514,-0.11686,-0.10253,0.23209
0.02745,-1.1885,-4.5527,-0.11467,-0.10187,0.23183
0.032618,-1.1608,-4.6221,-0.11436,-0.10256,0.23183
0.073366,-1.2149,-4.5815,-0.1142,-0.10336,0.23157
0.040125,-1.2642,-4.4814,-0.11635,-0.1023,0.23187
-0.006248,-1.3239,-4.58,-0.11859,-0.10147,0.23142
-0.081457,-1.3255,-4.4902,-0.11863,-0.098712,0.23165
-0.12132,-1.3733,-4.5285,-0.11995,-0.09743,0.23142
-0.16291,-1.4312,-4.4748,-0.12121,-0.096409,0.23159
-0.17436,-1.4394,-4.4912,-0.12151,-0.095475,0.2316
-0.1906,-1.412,-4.4661,-0.12128,-0.095332,0.23106
-0.16844,-1.4205,-4.4748,-0.12082,-0.096353,0.23152
-0.10279,-1.3851,-4.5125,-0.12049,-0.098045,0.23152
-0.052254,-1.3699,-4.4943,-0.12041,-0.10091,0.23156
0.004416,-1.3966,-4.5325,-0.12137,-0.10176,0.23167
0.030329,-1.4031,-4.5215,-0.12238,-0.10303,0.23128
0.031125,-1.4404,-4.5681,-0.12285,-0.10251,0.23119
-0.003138,-1.4289,-4.5154,-0.12179,-0.10163,0.2313
-0.001798,-1.4565,-4.5699,-0.12225,-0.10116,0.23129
0.02957,-1.4544,-4.488,-0.12096,-0.10039,0.23174
0.00335,-1.5,-4.5135,-0.12299,-0.10119,0.23089
-0.029124,-1.4696,-4.5864,-0.12342,-0.099977,0.2314
-0.050936,-1.4673,-4.5938,-0.12296,-0.10023,0.23136
-0.021062,-1.4648,-4.4621,-0.1221,-0.10025,0.2313
-0.026301,-1.4304,-4.5386,-0.12211,-0.10037,0.23098
-0.039663,-1.4337,-4.5009,-0.122,-0.10017,0.23126
-0.05404,-1.3688,-4.5552,-0.12093,-0.099524,0.23086
-0.070621,-1.3543,-4.6036,-0.11977,-0.099619,0.23125
-0.016379,-1.3471,-4.5433,-0.1173,-0.099414,0.23125
-0.018603,-1.3385,-4.6055,-0.11664,-0.099463,0.2312
-0.049311,-1.3234,-4.5118,-0.11763,-0.099894,0.23137
0.022642,-1.3498,-4.5963,-0.11679,-0.10084,0.23117
-0.017233,-1.3484,-4.5942,-0.11895,-0.10147,0.23115
0.027888,-1.3737,-4.5779,-0.1202,-0.1018,0.23114
0.032717,-1.3669,-4.5248,-0.11969,-0.10166,0.23135
-0.001287,-1.3686,-4.565,-0.12084,-0.10108,0.23175
-0.034443,-1.3746,-4.4863,-0.12089,-0.10063,0.23141
-0.039941,-1.4016,-4.5403,-0.12083,-0.099959,0.23114
-0.067504,-1.4516,-4.5336,-0.12157,-0.098775,0.23127
-0.079693,-1.4637,-4.5021,-0.12249,-0.098651,0.23128
-0.077748,-1.4705,-4.4385,-0.12292,-0.099526,0.23121
-0.075644,-1.4829,-4.4769,-0.12332,-0.099639,0.23119
-0.068388,-1.4742,-4.4076,-0.12249,-0.099689,0.23125
-0.067595,-1.5206,-4.453,-0.12453,-0.099474,0.23115
-0.085011,-1.5358,-4.4691,-0.12519,-0.09903,0.2313
-0.10515,-1.5524,-4.3988,-0.12549,-0.098876,0.23124
-0.1116,-1.5294,-4.3599,-0.12574,-0.098471,0.23112
-0.108,-1.4947,-4.4075,-0.12373,-0.098318,0.23105
